upRP	I-movie.name
inIN	O
	
whatWP	O
genreNN	O
isVBZ	O
calendarNN	B-movie.name
girlsNNS	I-movie.name
inIN	O
	
whatWP	O
isVBZ	O
theDT	O
genreNN	O
forIN	O
theDT	B-movie.name
patriotNN	I-movie.name
	
whatWP	O
genreNN	O
isVBZ	O
networkNN	B-movie.name
inIN	O
	
findVV	O
outIN	O
theDT	O
genreNN	O
forIN	O
theDT	O
movieNN	O
rebelNN	B-movie.name
	
genreNN	O
forIN	O
theDT	B-movie.name
avengersNNS	I-movie.name
	
canMD	O
youPP	O
tellVV	O
mePP	O
whatWDT	O
genreNN	O
theDT	O
movieNN	O
avatarNN	B-movie.name
fallsVVZ	O
inIN	O
	
iNNS	O
needVVP	O
toTO	O
knowVV	O
theDT	O
genreNN	O
ofIN	O
theDT	O
movieNN	O
avatarNN	B-movie.name
	
showVV	O
mePP	O
theDT	O
genreNN	O
ofIN	O
theDT	O
movieNN	O
avatarNN	B-movie.name
	
whatWP	O
genreNN	O
isVBZ	O
supermanNN	B-movie.name
	
prettyJJ	B-movie.name
girlNN	I-movie.name
movieNN	O
genreNN	O
	
prettyJJ	B-movie.name
girlNN	I-movie.name
whatWP	O
isVBZ	O
theDT	O
movieNN	O
'sPOS	O
genreNN	O
	
whatWP	O
genreNN	O
isVBZ	O
prettyRB	B-movie.name
girlNN	I-movie.name
	
whatWP	O
genreNN	O
isVBZ	O
theDT	O
movieNN	O
prettyJJ	B-movie.name
girlNN	I-movie.name
	
findVV	O
outRP	O
whatWP	O
kindNN	O
ofIN	O
movieNN	O
greaseNN	B-movie.name
isVBZ	O
	
iNN	O
dSYM	O
likeIN	O
toTO	O
knowVV	O
theDT	O
genreNN	O
ofIN	O
theDT	O
filmNN	O
greaseNN	B-movie.name
	
iNP	O
wouldMD	O
likeVV	O
toTO	O
knowVV	O
theDT	O
genreNN	O
ofIN	O
greaseNN	B-movie.name
	
whatWP	O
kindNN	O
ofIN	O
movieNN	O
isVBZ	O
greaseNN	B-movie.name
	
findVV	O
outIN	O
theDT	O
genreNN	O
forIN	O
theDT	O
movieNN	O
annamayyaNN	B-movie.name
	
whatWP	O
movieNN	O
categoryNN	O
isVBZ	O
fridayRB	B-movie.name
theDT	I-movie.name
13thJJ	I-movie.name
	
tellVV	O
mePP	O
whatWDT	O
genreNN	O
theDT	B-movie.name
tommyknockersNNS	I-movie.name
isVBZ	O
	
whatWP	O
genreNN	O
isVBZ	O
theDT	B-movie.name
hangoverNN	I-movie.name
	
whatWP	O
catergoryNN	O
isVBZ	O
tedVV	B-movie.name
inIN	O
	
whatWP	O
genreNN	O
isVBZ	O
tedVV	B-movie.name
consideredVVN	O
	
whatWP	O
typeNN	O
ofIN	O
movieNN	O
isVBZ	O
tedVV	B-movie.name
consideredVVN	O
toTO	O
beVB	O
	
genreNN	O
forIN	O
whileIN	B-movie.name
youPP	I-movie.name
wereVBD	I-movie.name
sleepingVVG	I-movie.name
	
whatWP	O
genreNN	O
isVBZ	O
findingVVG	B-movie.name
nemoNN	I-movie.name
	
whichWDT	O
languageNN	O
isVBZ	O
usedVVN	O
inIN	O
theDT	O
movieNN	O
	
languageNN	O
ofIN	O
soundNN	B-movie.name
ofIN	I-movie.name
musicNN	I-movie.name
	
whatWP	O
languageNN	O
isVBZ	O
thisDT	O
filmNN	O
	
whatWP	O
areVBP	O
theDT	O
differentJJ	O
languagesNNS	O
thisDT	O
movieNN	O
comeVVN	O
inIN	O
	
whatWP	O
foreignJJ	O
languageNN	O
isVBZ	O
spokenVVN	O
inIN	O
movieNN	O
	
whatWP	O
languageNN	O
isVBZ	O
movieNN	O
inIN	O
	
whatWP	O
languageNN	O
isVBZ	O
theDT	O
movieNN	O
inIN	O
	
whatWP	O
languageNN	O
isVBZ	O
theDT	O
movieNN	O
inIN	O
	
languageNN	O
ofIN	O
annaNN	B-movie.name
kariniaNN	I-movie.name
	
languageNN	O
ofIN	O
godzillaNN	B-movie.name
movieNN	O
	
languageNN	O
ofIN	O
hamletNN	B-movie.name
	
canMD	O
youPP	O
tellVV	O
mePP	O
theDT	O
languageNN	O
ofIN	O
theDT	O
movieNN	O
heroNN	B-movie.name
	
iNNS	O
needVVP	O
toTO	O
knowVV	O
whatWP	O
isVBZ	O
theDT	O
languageNN	O
ofIN	O
theDT	O
movieNN	O
heroNN	B-movie.name
	
tellVV	O
mePP	O
whatWP	O
isVBZ	O
theDT	O
languageNN	O
ofIN	O
theDT	O
movieNN	O
heroNN	B-movie.name
	
languageNN	O
ofIN	O
bullheadNN	B-movie.name
	
whatWP	O
languageNN	O
isVBZ	O
shindlerNP	B-movie.name
'sPOS	I-movie.name
listNN	I-movie.name
inIN	O
	
whatWP	O
languageNN	O
didVVD	O
theDT	O
charactersNNS	O
speakVVP	O
inIN	O
blackJJ	B-movie.name
swanNN	I-movie.name
	
whatWP	O
languageNN	O
isVBZ	O
blackJJ	B-movie.name
swanNN	I-movie.name
	
pleaseUH	O
findVV	O
whatWP	O
languageNN	O
theDT	B-movie.name
chaserNN	I-movie.name
isVBZ	O
inIN	O
	
whatWP	O
languageNN	O
isVBZ	O
theDT	B-movie.name
chaserNN	I-movie.name
inIN	O
	
lookVV	O
upRP	O
whatWP	O
languageNN	O
theDT	B-movie.name
chaserNN	I-movie.name
isVBZ	O
inIN	O
	
ondskanNP	B-movie.name
'sPOS	O
languageNN	O
	
whatWP	O
languageNN	O
isVBZ	O
laDT	O
havreNN	B-movie.name
inIN	O
	
whatWP	O
foreignJJ	O
languageNN	O
isVBZ	O
theDT	O
movieNN	O
belleNN	B-movie.name
availableJJ	O
toTO	O
viewVV	O
inIN	O
	
whatWP	O
languageNN	O
canMD	O
iNNS	O
watchVV	O
theDT	O
movieNN	O
theDT	B-movie.name
professionalNN	I-movie.name
	
whatWP	O
languageNN	O
isVBZ	O
theDT	B-movie.name
professionalJJ	I-movie.name
inIN	O
	
howWRB	O
doVVP	O
theyPP	O
speakVVP	O
inIN	O
theDT	O
movieNN	O
theDT	B-movie.name
professionalNN	I-movie.name
	
whatWP	O
languageNN	O
isVBZ	O
spokenVVN	O
inIN	O
indochineNN	B-movie.name
	
languageNN	O
ofIN	O
theDT	O
filmNN	O
revancheNN	B-movie.name
	
whatWP	O
languageNN	O
wasVBD	O
aguirreJJ	B-movie.name
wrathNN	I-movie.name
ofIN	I-movie.name
godNN	I-movie.name
inIN	O
	
whatWP	O
languageNN	O
isVBZ	O
passionNN	B-movie.name
ofIN	I-movie.name
theDT	I-movie.name
christNN	I-movie.name
inIN	O
	
iNNS	O
wantVVP	O
toTO	O
knowVV	O
inIN	O
whatWP	O
languageNN	O
wasVBD	O
juNN	B-movie.name
onIN	I-movie.name
filmedVVN	O
	
iNNS	O
wantVVP	O
toTO	O
knowVV	O
theDT	O
originalJJ	O
languageNN	O
ofIN	O
juNN	B-movie.name
onIN	I-movie.name
	
tellVV	O
mePP	O
theDT	O
languageNN	O
ofIN	O
juNN	B-movie.name
onIN	I-movie.name
	
whatWP	O
languageNN	O
isVBZ	O
juNN	B-movie.name
onIN	I-movie.name
onIN	O
	
whatWP	O
languageNN	O
isVBZ	O
theDT	O
movieNN	O
ellingVVG	B-movie.name
inIN	O
	
languageNN	O
ofIN	O
aDT	B-movie.name
separationNN	I-movie.name
	
whatWP	O
sVVZ	O
theDT	O
languageNN	O
ofIN	O
moscowNN	B-movie.name
doesVVZ	I-movie.name
notRB	I-movie.name
believeVV	I-movie.name
inIN	I-movie.name
tearsNNS	I-movie.name
	
whatWP	O
isVBZ	O
theDT	O
languageNN	O
ofIN	O
theDT	O
movieNN	O
aankhenNN	B-movie.name
	
canMD	O
youPP	O
tellVV	O
mePP	O
theDT	O
languageNN	O
ofIN	O
theDT	O
movieNN	O
aankhenNN	B-movie.name
	
whatWP	O
areVBP	O
theDT	O
namesNNS	O
ofIN	O
filmsNNS	O
producedVVN	O
byIN	O
stevenJJ	B-producer.name
spielbergNN	I-producer.name
	
canMD	O
youPP	O
tellVV	O
mePP	O
namesNNS	O
ofIN	O
someDT	O
moviesNNS	O
byIN	O
directorNN	O
martinNN	B-director.name
scorseseNN	I-director.name
	
findVV	O
movieNN	O
titlesNNS	O
	
whatWP	O
areVBP	O
theDT	O
namesNNS	O
ofIN	O
moviesNNS	O
madeVVN	O
inIN	O
theDT	O
unitedVVN	B-country.name
statesNNS	I-country.name
	
iNP	O
wouldMD	O
likeVV	O
toTO	O
knowVV	O
theDT	O
namesNNS	O
ofIN	O
allPDT	O
theDT	O
moviesNNS	O
whichWDT	O
haveVHP	O
beenVBN	O
directedVVN	O
byIN	O
jamesNNS	B-director.name
cameronNN	I-director.name
	
whatWP	O
areVBP	O
theDT	O
titlesNNS	O
ofIN	O
allPDT	O
theDT	O
moviesNNS	O
thatIN/that	O
georgeNN	B-producer.name
lucasNNS	I-producer.name
producedVVD	O
	
namesNNS	O
ofIN	O
romanticJJ	B-movie.genre
indianJJ	B-movie.language
filmsNNS	O
	
canMD	O
youPP	O
showVV	O
mePP	O
namesNNS	O
ofIN	O
someDT	O
indianJJ	B-movie.language
romanticJJ	B-movie.genre
moviesNNS	O
	
iNP	O
wouldMD	O
likeVV	O
toTO	O
knowVV	O
namesNNS	O
ofIN	O
someDT	O
indianJJ	B-movie.language
moviesNNS	O
	
japaneseJJ	B-movie.language
movieNN	O
titlesNNS	O
	
canMD	O
youPP	O
giveVV	O
mePP	O
namesNNS	O
ofIN	O
someDT	O
moviesNNS	O
havingVHG	O
pgNN	B-rating.name
thirteenCD	I-rating.name
ratingNN	O
	
iNP	O
wouldMD	O
likeVV	O
toTO	O
getVV	O
namesNNS	O
ofIN	O
someDT	O
moviesNNS	O
withIN	O
pgNN	B-rating.name
thirteenCD	I-rating.name
ratingNN	O
	
showVV	O
mePP	O
namesNNS	O
ofIN	O
someDT	O
romanticJJ	B-movie.genre
moviesNNS	O
havingVHG	O
aDT	O
pgNN	B-rating.name
thirteenCD	I-rating.name
ratingNN	O
	
whatWP	O
areVBP	O
theDT	O
namesNNS	O
ofIN	O
moviesNNS	O
withIN	O
zombiesNNS	B-movie.subject
inIN	O
themPP	O
	
iNNS	O
needVVP	O
toTO	O
knowVV	O
theDT	O
namesNNS	O
ofIN	O
allPDT	O
theDT	O
moviesNNS	O
producedVVN	O
byIN	O
williamNP	B-producer.name
packerNN	I-producer.name
	
stephenNN	B-director.name
kingNN	I-director.name
directedVVD	O
whatWP	O
movieNN	O
	
whatWP	O
moviesNNS	O
didVVD	O
stephenNN	B-director.name
kingNN	I-director.name
directJJ	O
	
watchVV	O
theDT	O
lastJJ	O
jamesNNS	B-director.name
cameronNN	I-director.name
movieNN	O
	
findVV	O
moviesNNS	O
byIN	O
releaseNN	O
dateNN	O
	
showNN	O
movieNN	O
ratingsNNS	O
	
movieNN	O
ratingsNNS	O
	
richardNN	B-producer.name
lesterNN	I-producer.name
producedVVD	O
whatWP	O
otherJJ	O
moviesNNS	O
	
showVV	O
mePP	O
westernsNNS	B-movie.genre
	
wasVBD	O
kevinNN	B-actor.name
baconNN	I-actor.name
inIN	O
apolloNN	B-movie.name
thirteenCD	I-movie.name
	
iNP	O
needNN	O
movieNN	O
informationNN	O
forIN	O
lifeNN	B-movie.name
isVBZ	I-movie.name
beautifulJJ	I-movie.name
	
lifeNN	B-movie.name
isVBZ	I-movie.name
beautifulJJ	I-movie.name
movieNN	O
pageNN	O
	
iNNS	O
wantVVP	O
toTO	O
knowVV	O
moreJJR	O
aboutIN	O
theDT	O
movieNN	O
lifeNN	B-movie.name
isVBZ	I-movie.name
beautifulJJ	I-movie.name
	
iNP	O
wouldMD	O
likeVV	O
infoNN	O
onIN	O
theDT	O
movieNN	O
lifeNN	B-movie.name
isVBZ	I-movie.name
beautifulJJ	I-movie.name
	
pleaseUH	O
showVV	O
mePP	O
infoNN	O
onIN	O
theDT	O
movieNN	O
lifeNN	B-movie.name
isVBZ	I-movie.name
beautifulJJ	I-movie.name
	
searchNN	O
forIN	O
theDT	O
movieNN	O
lifeNN	B-movie.name
isVBZ	I-movie.name
beautifulJJ	I-movie.name
	
whatWP	O
areVBP	O
theDT	O
particularsNNS	O
forIN	O
theDT	O
movieNN	O
lifeNN	B-movie.name
isVBZ	I-movie.name
beautifulJJ	I-movie.name
	
canMD	O
iNNS	O
seeVV	O
moreJJR	O
infoNN	O
theDT	O
movieNN	O
lifeNN	B-movie.name
isVBZ	I-movie.name
beautifulJJ	I-movie.name
	
canMD	O
youPP	O
showVV	O
mePP	O
infoNN	O
onIN	O
theDT	O
movieNN	O
lifeNN	B-movie.name
isVBZ	I-movie.name
beautifulJJ	I-movie.name
pleaseRB	O
	
displayNN	O
informationNN	O
forIN	O
theDT	O
movieNN	O
lifeNN	B-movie.name
isVBZ	I-movie.name
beautifulJJ	I-movie.name
	
findVV	O
moviesNNS	O
aboutIN	O
dancingNN	B-movie.subject
	
iNNS	O
wantVVP	O
toTO	O
lookVV	O
upRP	O
moviesNNS	O
aboutIN	O
dancingNN	B-movie.subject
	
lookVV	O
upRP	O
moviesNNS	O
aboutIN	O
dancingNN	B-movie.subject
	
searchNN	O
forIN	O
moviesNNS	O
aboutIN	O
dancingNN	B-movie.subject
	
giveVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
willNN	B-actor.name
ferrellNN	I-actor.name
filmsNNS	O
	
iNNS	O
wantVVP	O
toTO	O
seeVV	O
anyDT	O
moviesNNS	O
willMD	B-actor.name
ferrellNN	I-actor.name
hasVHZ	O
beenVBN	O
inIN	O
	
iNP	O
wouldMD	O
likeVV	O
toTO	O
seeVV	O
willNN	B-actor.name
ferrellNN	I-actor.name
moviesNNS	O
	
listNN	O
willMD	B-actor.name
ferrellVV	I-actor.name
filmsNNS	O
	
moviesNNS	O
willMD	B-actor.name
ferrellVV	I-actor.name
playedVVN	O
inIN	O
	
whatWP	O
areVBP	O
someDT	O
filmsNNS	O
willMD	B-actor.name
ferrellVV	I-actor.name
starredVVN	O
inIN	O
	
whatWP	O
moviesNNS	O
hasVHZ	O
willNN	B-actor.name
ferrellNN	I-actor.name
beenVBN	O
inIN	O
	
whatWP	O
moviesNNS	O
isVBZ	O
willNN	B-actor.name
ferrellNN	I-actor.name
inIN	O
	
willMD	B-actor.name
ferrellNP	I-actor.name
filmsNNS	O
	
willMD	B-actor.name
ferrellNP	I-actor.name
moviesNNS	O
	
willMD	B-actor.name
ferrellNP	I-actor.name
moviesNNS	O
	
willMD	B-actor.name
ferellNP	I-actor.name
videosNNS	O
	
iNNS	O
wantVVP	O
toTO	O
seeVV	O
videosNNS	O
ofIN	O
willNN	B-actor.name
ferrellNN	I-actor.name
	
allDT	O
videosNNS	O
ofIN	O
willNN	B-actor.name
ferrellNN	I-actor.name
	
canMD	O
youPP	O
findVV	O
mePP	O
moviesNNS	O
inIN	O
russianJJ	B-movie.language
	
whereWRB	O
canMD	O
iNNS	O
findVV	O
moviesNNS	O
inIN	O
russianJJ	B-movie.language
	
findVV	O
russianJJ	B-movie.language
moviesNNS	O
	
findVV	O
russianJJ	B-movie.language
moviesNNS	O
	
searchNN	O
forIN	O
russianJJ	B-movie.language
moviesNNS	O
	
showVV	O
mePP	O
moviesNNS	O
fromIN	O
polandNN	B-country.name
	
iNP	O
wouldMD	O
likeVV	O
toTO	O
seeVV	O
aDT	O
polishNN	B-movie.language
languageNN	I-movie.language
filmNN	O
	
iNNS	O
amVBP	O
interestedJJ	O
inIN	O
watchingVVG	O
aDT	O
movieNN	O
inIN	O
polishNN	B-movie.language
	
iNNS	O
wantVVP	O
toTO	O
seeVV	O
aDT	O
polishNN	B-movie.language
movieNN	O
	
listVV	O
someDT	O
funnyJJ	B-movie.genre
russianJJ	B-movie.language
moviesNNS	O
	
iNNS	O
amVBP	O
lookingVVG	O
forIN	O
theDT	O
informationNN	O
onIN	O
theDT	O
movieNN	O
prettyJJ	B-movie.name
womenNNS	I-movie.name
	
listNN	O
ofIN	O
barryNP	B-director.name
sonnenfeldNP	I-director.name
filmsNNS	O
	
findVV	O
martinNN	B-director.name
scorseseNN	I-director.name
filmsNNS	O
	
iNNS	O
wantVVP	O
toTO	O
seeVV	O
aDT	O
movieNN	O
whichWDT	O
wasVBD	O
directedVVN	O
byIN	O
scorseseNN	B-director.name
	
showVV	O
allDT	O
moviesNNS	O
directedVVN	O
byIN	O
martinNN	B-director.name
scorceseNN	I-director.name
	
moviesNNS	O
withIN	O
megNN	B-actor.name
ryanNN	I-actor.name
	
grossJJ	O
earningsNNS	O
forIN	O
moviesNNS	O
	
iNNS	O
wantVVP	O
toTO	O
watchVV	O
moviesNNS	O
directedVVN	O
byIN	O
jackieNN	B-director.name
chanNN	I-director.name
	
starNN	B-movie.name
warsNNS	I-movie.name
	
whatWP	O
areVBP	O
theDT	O
plotsNNS	O
ofIN	O
hotelNN	B-movie.name
rwandaNN	I-movie.name
	
timNN	B-director.name
burtonNN	I-director.name
moviesNNS	O
	
bingsNNS	O
movieNN	O
pageNN	O
findingVVG	B-movie.name
nemoNN	I-movie.name
	
displayNN	O
informationNN	O
forIN	O
filmNN	O
findingVVG	B-movie.name
nemoNN	I-movie.name
	
findingVVG	B-movie.name
nemoNN	I-movie.name
movieNN	O
shortcutNN	O
	
whatsVVZ	O
someDT	O
detailsNNS	O
forIN	O
theDT	O
movieNN	O
findingVVG	B-movie.name
nemoNN	I-movie.name
	
showVV	O
allDT	O
detailsNNS	O
ofIN	O
originalJJ	O
findingVVG	B-movie.name
nemoNN	I-movie.name
movieNN	O
	
getVV	O
detailsNNS	O
ofIN	O
originalJJ	O
findingVVG	B-movie.name
nemoNN	I-movie.name
movieNN	O
	
findingVVG	B-movie.name
nemoNN	I-movie.name
movieNN	O
pageNN	O
	
findVV	O
movieNN	O
findingNN	B-movie.name
nemoNN	I-movie.name
	
displayVV	O
allDT	O
detailsNNS	O
ofIN	O
originalJJ	O
findingVVG	B-movie.name
nemoNN	I-movie.name
movieNN	O
	
findVV	O
allDT	O
detailsNNS	O
ofIN	O
originalJJ	O
findingVVG	B-movie.name
nemoNN	I-movie.name
movieNN	O
	
whatWP	O
hasVHZ	O
andrewJJ	B-director.name
stantonNN	I-director.name
directedVVD	O
	
whatWP	O
moviesNNS	O
hasVHZ	O
andrewJJ	B-director.name
stantonNN	I-director.name
directedVVD	O
	
whatWP	O
didVVD	O
leeJJ	B-director.name
unkrichNNS	I-director.name
directJJ	O
	
iNP	O
wouldMD	O
likeVV	O
toTO	O
seeVV	O
aDT	O
movieNN	O
withIN	O
albertNN	B-actor.name
brooksNNS	I-actor.name
inIN	O
itPP	O
	
findVV	O
mePP	O
filmsNNS	O
producedVVN	O
byIN	O
drewVVD	B-producer.name
barrymoreNN	I-producer.name
	
whatWP	O
moviesNNS	O
thatDT	O
clintNN	B-director.name
eastwoodNN	I-director.name
starredVVN	O
inIN	O
didVVD	O
hePP	O
alsoRB	O
directJJ	O
	
whatWP	O
moviesNNS	O
didVVD	O
clintNN	B-director.name
eastwoodNN	I-director.name
directJJ	O
andCC	O
starJJ	O
inIN	O
	
iNNS	O
wantVVP	O
toTO	O
watchVV	O
aDT	O
movieNN	O
byIN	O
sergioNN	B-director.name
leoneNN	I-director.name
	
showNN	O
sergioNN	B-director.name
leoneNN	I-director.name
'sPOS	O
moviesNNS	O
	
showVV	O
mePP	O
moviesNNS	O
directedVVN	O
byIN	O
sergioNN	B-director.name
leoneNN	I-director.name
	
moviesNNS	O
thatWDT	O
haveVHP	O
beenVBN	O
directedVVN	O
byIN	O
tonyJJ	B-director.name
scottNN	I-director.name
	
showVV	O
mePP	O
moviesNNS	O
fromIN	O
brazilNN	B-country.name
	
showVV	O
mePP	O
horrorNN	B-movie.genre
movieNN	O
earningsNNS	O
	
moviesNNS	O
withIN	O
harrisonNN	B-actor.name
fordNN	I-actor.name
	
showVV	O
mePP	O
onlyJJ	O
moviesNNS	O
withIN	O
harrisonNN	B-actor.name
fordNN	I-actor.name
	
nameVV	O
theDT	O
moviesNNS	O
cliveJJ	B-actor.name
owenNN	I-actor.name
hasVHZ	O
beenVBN	O
inIN	O
	
whatWP	O
moviesNNS	O
hasVHZ	O
cliveNN	B-actor.name
owenNN	I-actor.name
beenVBN	O
inIN	O
	
whatWP	O
moviesNNS	O
hasVHZ	O
cliveJJ	B-actor.name
owenNN	I-actor.name
starredVVN	O
inIN	O
	
findVV	O
ms.JJ	B-movie.name
congenialityNN	I-movie.name
	
findVV	O
spikeVV	B-director.name
leeJJ	I-director.name
directedJJ	O
moviesNNS	O
	
whatWP	O
moviesNNS	O
didVVD	O
spikeNN	B-director.name
leeNN	I-director.name
directJJ	O
	
moviesNNS	O
cecilNN	B-director.name
bNN	I-director.name
demilleNN	I-director.name
	
iNNS	O
wantVVP	O
toTO	O
seeVV	O
aDT	O
comedyNN	B-movie.genre
inIN	O
spanishNN	B-movie.language
	
findVV	O
filmsNNS	O
	
findVV	O
filmsNNS	O
	
findVV	O
moviesNNS	O
	
inIN	O
searchNN	O
forIN	O
moviesNNS	O
	
lookingVVG	O
forIN	O
moviesNNS	O
	
findVV	O
aDT	O
movieNN	O
	
areVBP	O
thereRB	O
moviesNNS	O
notRB	O
ratedVVN	O
gNN	B-rating.name
	
iNP	O
donNN	O
'tNN	O
wantVVP	O
anyDT	O
gNN	B-rating.name
ratedVVN	O
moviesNNS	O
	
canMD	O
youPP	O
findVV	O
someDT	O
dramaNN	B-movie.genre
moviesNNS	O
	
iNP	O
'dMD	O
likeVV	O
toTO	O
watchVV	O
somethingNN	O
withIN	O
dramaNN	B-movie.genre
	
lookingVVG	O
forIN	O
aDT	O
dramaNN	B-movie.genre
movieNN	O
	
showVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
moviesNNS	O
inIN	O
englishNN	B-movie.language
	
showVV	O
mePP	O
englishJJ	B-movie.language
moviesNNS	O
	
findVV	O
englishJJ	B-movie.language
moviesNNS	O
	
canMD	O
iNNS	O
getVV	O
aDT	O
listNN	O
ofIN	O
moviesNNS	O
availableJJ	O
inIN	O
englishNN	B-movie.language
	
showVV	O
mePP	O
moviesNNS	O
inIN	O
englishNN	B-movie.language
	
iNP	O
wouldMD	O
likeVV	O
toTO	O
seeVV	O
moviesNNS	O
inIN	O
englishNN	B-movie.language
	
moviesNNS	O
inIN	O
englishNN	B-movie.language
	
showVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
allDT	O
moviesNNS	O
madeVVN	O
inIN	O
theDT	B-country.name
unitedVVN	I-country.name
statesNNS	I-country.name
	
whatWP	O
areVBP	O
allDT	O
moviesNNS	O
madeVVN	O
byIN	O
unitedJJ	B-country.name
statesNNS	I-country.name
	
whatWP	O
moviesNNS	O
haveVHP	O
beenVBN	O
madeVVN	O
inIN	O
theDT	B-country.name
unitedVVN	I-country.name
statesNNS	I-country.name
	
moviesNNS	O
fromIN	O
theDT	B-country.name
usPP	I-country.name
	
whatWP	O
areVBP	O
allRB	O
ofIN	O
theDT	O
moviesNNS	O
madeVVN	O
inIN	O
usaNN	B-country.name
	
iNNS	O
wantVVP	O
toTO	O
seeVV	O
moviesNNS	O
madeVVN	O
inIN	O
americaNN	B-country.name
	
showVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
moviesNNS	O
madeVVN	O
inIN	O
americaNN	I-country.name
	
showVV	O
mePP	O
moviesNNS	O
madeVVN	O
inIN	O
americaNN	B-country.name
	
pleaseUH	O
tellVV	O
mePP	O
ifIN	O
youPP	O
haveVHP	O
anyDT	O
moviesNNS	O
fromIN	O
theDT	B-country.name
unitedVVN	I-country.name
statesNNS	I-country.name
	
moviesNNS	O
fromIN	O
theDT	B-country.name
usPP	I-country.name
	
pleaseUH	O
tellVV	O
mePP	O
aboutIN	O
moviesNNS	O
fromIN	O
theDT	B-country.name
usaNN	I-country.name
	
englishJJ	B-movie.language
movieNN	O
listNN	O
	
showVV	O
mePP	O
thrillersNNS	B-movie.genre
	
showVV	O
mePP	O
thrillersNNS	B-movie.genre
	
showVV	O
mePP	O
comediesNNS	B-movie.genre
	
lookingVVG	O
forIN	O
aDT	O
comedyNN	B-movie.genre
movieNN	O
	
seeVV	O
comedyNN	B-movie.genre
	
showVV	O
mePP	O
comedyNN	B-movie.genre
moviesNNS	O
	
showVV	O
mePP	O
funnyJJ	B-movie.genre
moviesNNS	O
	
moviesNNS	O
thatWDT	O
haveVHP	O
comedyNN	B-movie.genre
	
canMD	O
youPP	O
showVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
scaryJJ	B-movie.genre
moviesNNS	O
	
iNP	O
amVBP	O
inIN	O
theDT	O
moodNN	O
forIN	O
aDT	O
horrorNN	B-movie.genre
filmNN	O
	
lookingVVG	O
forIN	O
aDT	O
horrorNN	B-movie.genre
movieNN	O
	
searchNN	O
forIN	O
horrorNN	B-movie.genre
moviesNNS	O
	
showVV	O
mePP	O
horrorNN	B-movie.genre
moviesNNS	O
	
showVV	O
onlyRB	O
horrorNN	B-movie.genre
moviesNNS	O
	
showVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
scaryJJ	B-movie.genre
moviesNNS	O
	
iNNS	O
wantVVP	O
toTO	O
seeVV	O
aDT	O
listNN	O
ofIN	O
scaryJJ	B-movie.genre
moviesNNS	O
	
funnyJJ	O
scaryJJ	B-movie.genre
moviesNNS	O
	
moviesNNS	O
byIN	O
producerNN	O
	
findVV	O
moviesNNS	O
byIN	O
producerNN	O
	
moviesNNS	O
withIN	O
bruceNN	B-actor.name
willisNNS	I-actor.name
	
clintJJ	B-actor.name
eastwoodNN	I-actor.name
moviesNNS	O
	
findVV	O
moviesNNS	O
fromIN	O
canadaNN	B-country.name
	
getVV	O
mePP	O
canadianJJ	B-country.name
moviesNNS	O
	
showVV	O
mePP	O
moviesNNS	O
fromIN	O
canadaNN	B-country.name
	
lookVV	O
upRP	O
informationNN	O
aboutIN	O
canadianJJ	B-country.name
moviesNNS	O
	
getVV	O
moviesNNS	O
fromIN	O
canadaNN	B-country.name
	
showVV	O
mePP	O
aDT	O
listNN	O
ofIN	O
anyDT	O
moviesNNS	O
madeVVN	O
inIN	O
canadaNN	B-country.name
	
findVV	O
moviesNNS	O
filmedVVN	O
inIN	O
canadaNN	B-country.name
	
getVV	O
filmsNNS	O
madeVVN	O
inIN	O
canadaNN	B-country.name
	
showVV	O
mePP	O
canadianJJ	B-country.name
filmsNNS	O
	
showVV	O
mePP	O
canadianJJ	B-country.name
moviesNNS	O
	
areVBP	O
thereRB	O
anyDT	O
canadianJJ	B-country.name
moviesNNS	O
	
areVBP	O
thereRB	O
anyDT	O
canadianJJ	B-country.name
moviesNNS	O
	
findVV	O
canadianJJ	B-country.name
filmsNNS	O
	
whatWP	O
areVBP	O
someDT	O
moviesNNS	O
madeVVN	O
outsideIN	B-country.name
theDT	I-country.name
usPP	I-country.name
	
moviesNNS	O
fromIN	O
germanyNN	B-country.name
	
iNNS	O
wantVVP	O
toTO	O
watchVV	O
moviesNNS	O
fromIN	O
germanyNN	B-country.name
	
displayNN	O
moviesNNS	O
madeVVN	O
inIN	O
germanyNN	B-country.name
	
findVV	O
moviesNNS	O
doneVVN	O
inIN	O
germanyNN	B-country.name
	
whatWP	O
moviesNNS	O
doVVP	O
youPP	O
haveVHP	O
thatDT	O
wereVBD	O
madeVVN	O
inIN	O
italyRB	B-country.name
	
moviesNNS	O
fromIN	O
italyRB	B-country.name
	
doesVVZ	O
italyRB	B-country.name
makeVV	O
anyDT	O
moviesNNS	O
	
findVV	O
italianJJ	B-country.name
moviesNNS	O
	
italianJJ	B-country.name
filmsNNS	O
	
italianJJ	B-country.name
moviesNNS	O
	
showVV	O
mePP	O
italianJJ	B-country.name
moviesNNS	O
	
getVV	O
allDT	O
italianJJ	B-movie.language
languageNN	I-movie.language
